#####################################################################################
## Column descriptions:
## GRBname: GRB name.
## Trig_ID: Special ID associated with the trigger. The observation ID of the event data used in this analysis is 00"Trid_ID"000. For GRBs found in ground analysis, the ID are associated with the trigger ID of the failed event data, or the full observation ID of the event data for the analysis.
## alpha: alpha in the simple power-law model (equation below).
## alpha_low: The lower limit of "alpha" (90% confidence region).
## alpha_hi: The upper limit of "alpha" (90% confidence region).
## norm: The normalization factor in the simple power-law model (equation below), in unit of (number of photon)/cm^2/s/keV.
## norm_low: The lower limit of "norm" (90% confidence region). 
## norm_hi: The upper limit of "norm" (90% confidence region).
## chi2: chi^2 from the fitting, reported by XSPEC.
## reduced_chi2: reduced chi^2 reported by XSPEC.
## null_prob: The null probability of the model, reported by XSPEC.
## enrom: The normalization energy in the simple power-law model (eaution below). "enorm" is set to 50 keV in all analyses.
## Exposure_time: The time interval of the spectrum, in unit of sec.
## Spectrum_start: The start time of the spectrum, relative to the BAT trigger time, in unit of sec.
## Spectrum_stop: The end time of the spectrum, relative to the BAT trigger time, in unit of sec. 
## Note -- Simple power-law (PL) equation: f = norm*(E/enorm)^{alpha}
#####################################################################################
#####################################################################################
## GRBname | Trig_ID | alpha | alpha_low | alpha_hi | norm | norm_low | norm_hi | chi2 | dof | reduced_chi2 | null_prob | enorm | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB060323    |    202505    | -1.921080e+00 | -2.349540e+00 | -1.527670e+00 | 5.269890e-03 | 3.847540e-03 | 6.604310e-03 | 51.79 | 57 | 0.9087 | 6.701560e-01 | 50.0000 | 1 | 2.596000 | 3.596000 |  
GRB060322    |    202442    | -1.546860e+00 | -1.701660e+00 | -1.393740e+00 | 1.614970e-02 | 1.464170e-02 | 1.765130e-02 | 41.13 | 57 | 0.7216 | 9.438451e-01 | 50.0000 | 1 | 182.188000 | 183.188000 |  
GRB060319    |    202035    | -2.150660e+00 | -2.425760e+00 | -1.899120e+00 | 6.630630e-03 | 5.374840e-03 | 7.852330e-03 | 48.99 | 57 | 0.8594 | 7.659920e-01 | 50.0000 | 1 | 4.056000 | 5.056000 |  
GRB060313    |    201487    | -6.866960e-01 | -7.518290e-01 | -6.207310e-01 | 9.390910e-02 | 9.037750e-02 | 9.742730e-02 | 67.34 | 57 | 1.181 | 1.643424e-01 | 50.0000 | 1 | -0.184000 | 0.816000 |  
GRB060312    |    201391    | -1.529940e+00 | -1.684120e+00 | -1.378090e+00 | 1.190610e-02 | 1.074790e-02 | 1.305480e-02 | 52.03 | 57 | 0.9129 | 6.614711e-01 | 50.0000 | 1 | 5.632000 | 6.632000 |  
GRB060306    |    200638    | -1.387610e+00 | -1.472970e+00 | -1.302440e+00 | 4.974780e-02 | 4.719010e-02 | 5.230470e-02 | 72.58 | 57 | 1.273 | 7.993151e-02 | 50.0000 | 1 | 0.184000 | 1.184000 |  
GRB060223B   |    192152    | -9.531400e-01 | -1.069730e+00 | -8.343900e-01 | 2.503100e-02 | 2.333090e-02 | 2.672360e-02 | 56.06 | 57 | 0.9835 | 5.102824e-01 | 50.0000 | 1 | 3.008000 | 4.008000 |  
GRB060223A   |    192059    | -1.578790e+00 | -1.798770e+00 | -1.363960e+00 | 1.059630e-02 | 9.173770e-03 | 1.200080e-02 | 58.63 | 57 | 1.029 | 4.153679e-01 | 50.0000 | 1 | 0.076000 | 1.076000 |  
GRB060219    |    191512    | -2.856880e+00 | -3.928180e+00 | -2.147740e+00 | 2.189600e-03 | 8.045780e-04 | 3.626110e-03 | 49.12 | 57 | 0.8618 | 7.616864e-01 | 50.0000 | 1 | 4.060000 | 5.060000 |  
GRB060218    |    191157    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB060211B   |    181156    | -1.406030e+00 | -1.687150e+00 | -1.126160e+00 | 6.060500e-03 | 5.010070e-03 | 7.103870e-03 | 42.41 | 57 | 0.7440 | 9.251758e-01 | 50.0000 | 1 | 1.836000 | 2.836000 |  
GRB060211A   |    181126    | -1.875760e+00 | -2.524270e+00 | -1.348380e+00 | 3.013740e-03 | 1.827480e-03 | 4.083060e-03 | 41.47 | 57 | 0.7275 | 9.392718e-01 | 50.0000 | 1 | 150.332000 | 151.332000 |  
GRB060210    |    180977    | -9.002040e-01 | -1.301560e+00 | -4.426170e-01 | 1.048340e-02 | 7.717010e-03 | 1.308050e-02 | 56.70 | 57 | 0.9947 | 4.863158e-01 | 50.0000 | 1 | -36.316000 | -35.316000 |  
GRB060206    |    180455    | -1.574640e+00 | -1.666580e+00 | -1.483620e+00 | 2.240990e-02 | 2.116370e-02 | 2.365170e-02 | 67.03 | 57 | 1.176 | 1.707433e-01 | 50.0000 | 1 | 2.188000 | 3.188000 |  
GRB060204B   |    180241    | -1.450850e+00 | -1.639940e+00 | -1.264880e+00 | 1.076970e-02 | 9.477720e-03 | 1.205240e-02 | 61.55 | 57 | 1.080 | 3.164019e-01 | 50.0000 | 1 | 5.044000 | 6.044000 |  
GRB060203    |    180151    | -1.398220e+00 | -1.866440e+00 | -8.982460e-01 | 4.685750e-03 | 3.263630e-03 | 6.107540e-03 | 59.57 | 57 | 1.045 | 3.821454e-01 | 50.0000 | 1 | 25.920000 | 26.920000 |  
GRB060202    |    179968    | -1.375320e+00 | -2.019570e+00 | -6.869420e-01 | 4.361940e-03 | 3.056740e-03 | 5.655780e-03 | 39.07 | 57 | 0.6855 | 9.665416e-01 | 50.0000 | 1 | -6.448000 | -5.448000 |  
GRB060124    |    178750    | -1.576640e+00 | -1.934540e+00 | -1.232180e+00 | 6.750700e-03 | 5.271320e-03 | 8.200010e-03 | 44.24 | 57 | 0.7761 | 8.915194e-01 | 50.0000 | 1 | 0.184000 | 1.184000 |  
GRB060123    |  N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB060117    |    177666    | -1.560450e+00 | -1.599710e+00 | -1.521260e+00 | 3.980310e-01 | 3.888330e-01 | 4.072280e-01 | 98.94 | 57 | 1.736 | 4.824482e-04 | 50.0000 | 1 | 11.144000 | 12.144000 |  
GRB060116    |    177533    | -1.453620e+00 | -1.861770e+00 | -1.037230e+00 | 9.511130e-03 | 7.136870e-03 | 1.188310e-02 | 40.46 | 57 | 0.7098 | 9.522617e-01 | 50.0000 | 1 | 36.396000 | 37.396000 |  
GRB060115    |    177408    | -1.273660e+00 | -1.518930e+00 | -1.025930e+00 | 7.233970e-03 | 6.248670e-03 | 8.216520e-03 | 52.51 | 57 | 0.9212 | 6.440698e-01 | 50.0000 | 1 | 94.916000 | 95.916000 |  
GRB060111B   |    176918    | -8.226320e-01 | -1.144550e+00 | -4.754230e-01 | 1.219870e-02 | 9.824030e-03 | 1.449230e-02 | 62.51 | 57 | 1.097 | 2.870833e-01 | 50.0000 | 1 | 0.244000 | 1.244000 |  
GRB060111A   |    176818    | -1.375430e+00 | -1.505720e+00 | -1.245590e+00 | 1.456420e-02 | 1.340080e-02 | 1.572500e-02 | 53.85 | 57 | 0.9446 | 5.941915e-01 | 50.0000 | 1 | 4.312000 | 5.312000 |  
GRB060110    |    176702    | -1.332510e+00 | -1.457370e+00 | -1.207540e+00 | 1.615100e-02 | 1.489190e-02 | 1.740880e-02 | 69.17 | 57 | 1.214 | 1.294174e-01 | 50.0000 | 1 | 1.220000 | 2.220000 |  
GRB060109    |    176620    | -1.554750e+00 | -1.969810e+00 | -1.157960e+00 | 3.628340e-03 | 2.666870e-03 | 4.570420e-03 | 49.16 | 57 | 0.8625 | 7.604141e-01 | 50.0000 | 1 | 90.184000 | 91.184000 |  
GRB060108    |    176453    | -1.675500e+00 | -1.940760e+00 | -1.421950e+00 | 5.685790e-03 | 4.698910e-03 | 6.651560e-03 | 52.62 | 57 | 0.9231 | 6.400871e-01 | 50.0000 | 1 | 0.604000 | 1.604000 |  
GRB060105    |    175942    | -9.025690e-01 | -9.855200e-01 | -8.185080e-01 | 6.340010e-02 | 6.030140e-02 | 6.648950e-02 | 65.09 | 57 | 1.142 | 2.159046e-01 | 50.0000 | 1 | 30.416000 | 31.416000 |  
GRB060102    |    175603    | -6.270300e-01 | -1.181210e+00 | 6.818350e-02 | 3.323210e-03 | 2.110340e-03 | 4.392680e-03 | 44.61 | 57 | 0.7826 | 8.836512e-01 | 50.0000 | 1 | 0.104000 | 1.104000 |  
GRB051227    |    174738    | -1.000930e+00 | -1.228040e+00 | -7.653990e-01 | 8.224810e-03 | 7.180240e-03 | 9.265390e-03 | 61.95 | 57 | 1.087 | 3.041125e-01 | 50.0000 | 1 | -0.004000 | 0.996000 |  
GRB051221B   |    173904    | -8.563120e-01 | -1.442790e+00 | -1.245790e-01 | 4.901380e-03 | 3.037670e-03 | 6.548940e-03 | 56.16 | 57 | 0.9854 | 5.063922e-01 | 50.0000 | 1 | 58.892000 | 59.892000 |  
GRB051221A   |    173780    | -1.270410e+00 | -1.322550e+00 | -1.218210e+00 | 1.020820e-01 | 9.916880e-02 | 1.049940e-01 | 66.64 | 57 | 1.169 | 1.793145e-01 | 50.0000 | 1 | -0.028000 | 0.972000 |  
GRB051213    |    172516    | -9.249110e-01 | -1.359970e+00 | -4.288030e-01 | 4.478450e-03 | 3.261490e-03 | 5.646730e-03 | 52.79 | 57 | 0.9262 | 6.335233e-01 | 50.0000 | 1 | 48.884000 | 49.884000 |  
GRB051210    |    171931    | -9.241940e-01 | -1.192430e+00 | -6.404090e-01 | 6.688920e-03 | 5.632110e-03 | 7.731380e-03 | 50.09 | 57 | 0.8787 | 7.298975e-01 | 50.0000 | 1 | 0.116000 | 1.116000 |  
GRB051117B   |    164279    | -1.508210e+00 | -1.963640e+00 | -1.075700e+00 | 4.020660e-03 | 2.849860e-03 | 5.174700e-03 | 87.71 | 57 | 1.539 | 5.562921e-03 | 50.0000 | 1 | 1.440000 | 2.440000 |  
GRB051117A   |    164268    | -2.007330e+00 | -2.323160e+00 | -1.718640e+00 | 6.065920e-03 | 4.708100e-03 | 7.391920e-03 | 50.93 | 57 | 0.8935 | 7.008692e-01 | 50.0000 | 1 | 2.624000 | 3.624000 |  
GRB051114    |    163844    | -1.161630e+00 | -1.727870e+00 | -5.816050e-01 | 4.410100e-03 | 3.173140e-03 | 5.646270e-03 | 48.81 | 57 | 0.8563 | 7.715375e-01 | 50.0000 | 1 | 0.000000 | 1.000000 |  
GRB051113    |    163765    | -1.490700e+00 | -1.733730e+00 | -1.251220e+00 | 1.766250e-02 | 1.515320e-02 | 2.015590e-02 | 46.09 | 57 | 0.8085 | 8.490208e-01 | 50.0000 | 1 | 0.272000 | 1.272000 |  
GRB051111    |    163438    | -1.141980e+00 | -1.321370e+00 | -9.598190e-01 | 1.573010e-02 | 1.413700e-02 | 1.732250e-02 | 74.79 | 57 | 1.312 | 5.702406e-02 | 50.0000 | 1 | -3.812000 | -2.812000 |  
GRB051109B   |    163170    | -1.851340e+00 | -2.329650e+00 | -1.437370e+00 | 4.022850e-03 | 2.814980e-03 | 5.149360e-03 | 53.66 | 57 | 0.9414 | 6.012115e-01 | 50.0000 | 1 | 0.092000 | 1.092000 |  
GRB051109A   |    163136    | -1.447950e+00 | -1.694750e+00 | -1.197080e+00 | 3.148250e-02 | 2.644630e-02 | 3.651860e-02 | 61.61 | 57 | 1.081 | 3.145481e-01 | 50.0000 | 1 | 0.684000 | 1.684000 |  
GRB051105A   |    162580    | -9.280290e-01 | -1.587900e+00 | -1.476850e-01 | 2.700210e-03 | 1.636570e-03 | 3.701280e-03 | 50.02 | 57 | 0.8776 | 7.320126e-01 | 50.0000 | 1 | -0.468000 | 0.532000 |  
GRB051021B   |    160672    | -1.377750e+00 | -1.699290e+00 | -1.058720e+00 | 6.212920e-03 | 5.091380e-03 | 7.324070e-03 | 68.03 | 57 | 1.193 | 1.504498e-01 | 50.0000 | 1 | -0.668000 | 0.332000 |  
GRB051016B   |    159994    | -1.908540e+00 | -2.123820e+00 | -1.703340e+00 | 8.968340e-03 | 7.654650e-03 | 1.025750e-02 | 59.27 | 57 | 1.040 | 3.928100e-01 | 50.0000 | 1 | 0.110000 | 1.110000 |  
GRB051016A   |    159913    | -1.537020e+00 | -2.046520e+00 | -1.021480e+00 | 1.034600e-02 | 7.526670e-03 | 1.313090e-02 | 53.74 | 57 | 0.9427 | 5.983070e-01 | 50.0000 | 1 | 4.864000 | 5.864000 |  
GRB051012    |    159413    | -2.184480e+00 | -3.123680e+00 | -1.513580e+00 | 2.847890e-03 | 1.345950e-03 | 4.103900e-03 | 55.36 | 57 | 0.9712 | 5.368771e-01 | 50.0000 | 1 | 5.100000 | 6.100000 |  
GRB051008    |    158855    | -1.044720e+00 | -1.151610e+00 | -9.364980e-01 | 4.729490e-02 | 4.441280e-02 | 5.016850e-02 | 60.49 | 57 | 1.061 | 3.510616e-01 | 50.0000 | 1 | 2.880000 | 3.880000 |  
GRB051006    |    158593    | -1.343810e+00 | -1.616920e+00 | -1.066670e+00 | 1.398270e-02 | 1.164420e-02 | 1.631580e-02 | 40.76 | 57 | 0.7151 | 9.486049e-01 | 50.0000 | 1 | 3.236000 | 4.236000 |  
GRB051001    |    157870    | -1.552290e+00 | -1.937570e+00 | -1.186460e+00 | 3.773400e-03 | 2.863580e-03 | 4.660490e-03 | 54.31 | 57 | 0.9527 | 5.767594e-01 | 50.0000 | 1 | 130.424000 | 131.424000 |  
GRB050925    |    156838    | -1.733060e+00 | -2.000890e+00 | -1.477850e+00 | 1.107610e-02 | 9.092710e-03 | 1.303320e-02 | 49.69 | 57 | 0.8717 | 7.432809e-01 | 50.0000 | 1 | -0.482000 | 0.518000 |  
GRB050922C   |    156467    | -1.299120e+00 | -1.368790e+00 | -1.229450e+00 | 6.037690e-02 | 5.790150e-02 | 6.285210e-02 | 69.86 | 57 | 1.226 | 1.178458e-01 | 50.0000 | 1 | -0.076000 | 0.924000 |  
GRB050922B   |    156434    | -1.302680e+00 | -1.815000e+00 | -7.752210e-01 | 9.141660e-03 | 6.374540e-03 | 1.190480e-02 | 54.04 | 57 | 0.9481 | 5.867747e-01 | 50.0000 | 1 | 98.636000 | 99.636000 |  
GRB050916    |    155408    | -1.474150e+00 | -2.034120e+00 | -9.071530e-01 | 5.377250e-03 | 3.604540e-03 | 7.131610e-03 | 58.26 | 57 | 1.022 | 4.286962e-01 | 50.0000 | 1 | 43.720000 | 44.720000 |  
GRB050915B   |    155284    | -1.597000e+00 | -1.751920e+00 | -1.444830e+00 | 1.783290e-02 | 1.620580e-02 | 1.944670e-02 | 44.92 | 57 | 0.7881 | 8.767827e-01 | 50.0000 | 1 | -3.076000 | -2.076000 |  
GRB050915A   |    155242    | -9.490270e-01 | -1.253110e+00 | -6.154060e-01 | 6.654040e-03 | 5.444010e-03 | 7.838300e-03 | 44.30 | 57 | 0.7773 | 8.901264e-01 | 50.0000 | 1 | 13.688000 | 14.688000 |  
GRB050911    |    154630    | -1.824040e+00 | -2.121550e+00 | -1.543800e+00 | 9.558240e-03 | 7.807950e-03 | 1.124010e-02 | 55.55 | 57 | 0.9746 | 5.295331e-01 | 50.0000 | 1 | -0.104000 | 0.896000 |  
GRB050908    |    154112    | -1.484680e+00 | -1.801060e+00 | -1.173920e+00 | 5.608490e-03 | 4.503330e-03 | 6.703000e-03 | 54.36 | 57 | 0.9537 | 5.746558e-01 | 50.0000 | 1 | 1.656000 | 2.656000 |  
GRB050906    |    153866    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A |  
GRB050904    |    153514    | -1.239220e+00 | -1.667570e+00 | -7.932650e-01 | 5.363060e-03 | 3.979710e-03 | 6.745090e-03 | 50.55 | 57 | 0.8868 | 7.141369e-01 | 50.0000 | 1 | 27.440000 | 28.440000 |  
GRB050827    |    152325    | -1.174810e+00 | -1.343750e+00 | -1.002910e+00 | 1.598460e-02 | 1.434810e-02 | 1.762060e-02 | 47.95 | 57 | 0.8412 | 7.978453e-01 | 50.0000 | 1 | 0.340000 | 1.340000 |  
GRB050826    |    152113    | -1.251860e+00 | -1.918320e+00 | -5.508160e-01 | 3.167190e-03 | 2.155420e-03 | 4.176040e-03 | 36.89 | 57 | 0.6473 | 9.821702e-01 | 50.0000 | 1 | -0.204000 | 0.796000 |  
GRB050824    |    151905    | -1.777790e+00 | -2.390330e+00 | -1.218580e+00 | 3.525600e-03 | 2.182940e-03 | 4.796520e-03 | 54.99 | 57 | 0.9648 | 5.506838e-01 | 50.0000 | 1 | 53.132000 | 54.132000 |  
GRB050822    |    151486    | -1.981920e+00 | -2.170170e+00 | -1.802880e+00 | 1.497460e-02 | 1.314490e-02 | 1.676610e-02 | 48.53 | 57 | 0.8515 | 7.801760e-01 | 50.0000 | 1 | 47.572000 | 48.572000 |  
GRB050820B   |    151334    | -1.002510e+00 | -1.071090e+00 | -9.333420e-01 | 3.486710e-02 | 3.339660e-02 | 3.633650e-02 | 82.11 | 57 | 1.441 | 1.636748e-02 | 50.0000 | 1 | 8.584000 | 9.584000 |  
GRB050820A   |    151207    | -1.019220e+00 | -1.176140e+00 | -8.615440e-01 | 2.114020e-02 | 1.912760e-02 | 2.315080e-02 | 65.11 | 57 | 1.142 | 2.153760e-01 | 50.0000 | 1 | 229.532000 | 230.532000 |  
GRB050819    |    151131    | -1.816510e+00 | -2.533770e+00 | -1.207340e+00 | 2.848420e-03 | 1.688560e-03 | 3.865610e-03 | 56.56 | 57 | 0.9922 | 4.916281e-01 | 50.0000 | 1 | 9.504000 | 10.504000 |  
GRB050815    |    150532    | -1.636710e+00 | -1.997580e+00 | -1.293170e+00 | 4.152990e-03 | 3.180190e-03 | 5.104100e-03 | 35.74 | 57 | 0.6270 | 9.877017e-01 | 50.0000 | 1 | -0.100000 | 0.900000 |  
GRB050814    |    150314    | -1.637900e+00 | -2.334700e+00 | -9.983100e-01 | 5.184400e-03 | 3.116830e-03 | 7.164880e-03 | 47.28 | 57 | 0.8294 | 8.172020e-01 | 50.0000 | 1 | 5.472000 | 6.472000 |  
GRB050813    |    150139    | -1.235060e+00 | -1.754820e+00 | -6.946910e-01 | 4.203440e-03 | 2.813190e-03 | 5.592500e-03 | 58.55 | 57 | 1.027 | 4.182644e-01 | 50.0000 | 1 | -0.304000 | 0.696000 |  
GRB050803    |    148833    | -1.234170e+00 | -1.443150e+00 | -1.022650e+00 | 8.111850e-03 | 7.164710e-03 | 9.057250e-03 | 46.18 | 57 | 0.8102 | 8.466251e-01 | 50.0000 | 1 | 147.108000 | 148.108000 |  
GRB050802    |    148646    | -1.293400e+00 | -1.542180e+00 | -1.039480e+00 | 2.232710e-02 | 1.890690e-02 | 2.574070e-02 | 51.71 | 57 | 0.9072 | 6.731106e-01 | 50.0000 | 1 | 0.028000 | 1.028000 |  
GRB050801    |    148522    | -1.379570e+00 | -1.537720e+00 | -1.221830e+00 | 1.211290e-02 | 1.099660e-02 | 1.322560e-02 | 63.33 | 57 | 1.111 | 2.629614e-01 | 50.0000 | 1 | 0.052000 | 1.052000 |  
GRB050730    |    148225    | -1.316350e+00 | -1.765400e+00 | -8.593560e-01 | 4.670450e-03 | 3.532660e-03 | 5.804010e-03 | 42.16 | 57 | 0.7396 | 9.291146e-01 | 50.0000 | 1 | 5.028000 | 6.028000 |  
GRB050726    |    147788    | -1.061420e+00 | -1.480290e+00 | -6.039510e-01 | 1.182860e-02 | 8.775640e-03 | 1.480020e-02 | 63.78 | 57 | 1.119 | 2.503136e-01 | 50.0000 | 1 | 1.060000 | 2.060000 |  
GRB050724    |    147478    | -1.657650e+00 | -1.819380e+00 | -1.499300e+00 | 2.563550e-02 | 2.331820e-02 | 2.793030e-02 | 55.99 | 57 | 0.9822 | 5.130992e-01 | 50.0000 | 1 | -0.024000 | 0.976000 |  
GRB050721    |    146970    | -2.348660e+00 | -2.694110e+00 | -2.042430e+00 | 1.564270e-02 | 1.135660e-02 | 1.990750e-02 | 86.89 | 57 | 1.524 | 6.556256e-03 | 50.0000 | 1 | 3.896000 | 4.896000 |  
GRB050717    |    146372    | -1.067550e+00 | -1.153650e+00 | -9.808290e-01 | 5.402020e-02 | 5.147990e-02 | 5.655690e-02 | 57.35 | 57 | 1.006 | 4.620130e-01 | 50.0000 | 1 | 2.704000 | 3.704000 |  
GRB050716    |    146227    | -1.411150e+00 | -1.659510e+00 | -1.159080e+00 | 1.742550e-02 | 1.471940e-02 | 2.012710e-02 | 46.00 | 57 | 0.8070 | 8.511634e-01 | 50.0000 | 1 | 12.220000 | 13.220000 |  
GRB050715    |    146129    | -1.780700e+00 | -2.075840e+00 | -1.503450e+00 | 6.374360e-03 | 5.146370e-03 | 7.566870e-03 | 71.13 | 57 | 1.248 | 9.878573e-02 | 50.0000 | 1 | 39.952000 | 40.952000 |  
GRB050714B   |    145994    | -2.011510e+00 | -2.915680e+00 | -1.291220e+00 | 3.667100e-03 | 0.000000e+00 | 5.455520e-03 | 57.33 | 57 | 1.006 | 4.629935e-01 | 50.0000 | 1 | 55.168000 | 56.168000 |  
GRB050713B   |    145754    | -1.571080e+00 | -2.243270e+00 | -9.517450e-01 | 1.373540e-02 | 8.556220e-03 | 1.872910e-02 | 66.79 | 57 | 1.172 | 1.759935e-01 | 50.0000 | 1 | 8.868000 | 9.868000 |  
GRB050713A   |    145675    | -1.233670e+00 | -1.353450e+00 | -1.113010e+00 | 3.824970e-02 | 3.566320e-02 | 4.083590e-02 | 66.73 | 57 | 1.171 | 1.772949e-01 | 50.0000 | 1 | 1.060000 | 2.060000 |  
GRB050712    |    145581    | -2.001490e+00 | -2.636440e+00 | -1.462970e+00 | 3.677680e-03 | 2.138380e-03 | 5.155540e-03 | 68.02 | 57 | 1.193 | 1.506281e-01 | 50.0000 | 1 | 17.388000 | 18.388000 |  
GRB050701    |    143708    | -1.339440e+00 | -1.455720e+00 | -1.222830e+00 | 2.278750e-02 | 2.135680e-02 | 2.421420e-02 | 56.93 | 57 | 0.9988 | 4.776745e-01 | 50.0000 | 1 | 7.364000 | 8.364000 |  
GRB050607    |    132247    | -2.110480e+00 | -3.391660e+00 | -1.225280e+00 | 1.669700e-03 | 0.000000e+00 | 2.745150e-03 | 55.99 | 57 | 0.9823 | 5.128489e-01 | 50.0000 | 1 | 12.132000 | 13.132000 |  
GRB050603    |    131560    | -9.094470e-01 | -1.020410e+00 | -7.967140e-01 | 1.618480e-01 | 1.507240e-01 | 1.729360e-01 | 68.67 | 57 | 1.205 | 1.383290e-01 | 50.0000 | 1 | -0.768000 | 0.232000 |  
GRB050528    |    130679    | -1.521750e+00 | -1.907160e+00 | -1.136110e+00 | 9.649370e-03 | 7.393590e-03 | 1.189990e-02 | 71.25 | 57 | 1.250 | 9.709881e-02 | 50.0000 | 1 | 3.420000 | 4.420000 |  
GRB050525A   |    130088    | -1.399840e+00 | N/A | N/A | 3.601020e-01 | N/A | N/A | 165.62 | 57 | 2.9057 | 1.569646e-12 | 50.0000 | 1 | 0.544000 | 1.544000 |  
GRB050509B   |    118749    | -9.600040e-01 | -1.965210e+00 | 5.172870e-01 | 1.657380e-03 | 0.000000e+00 | 2.502710e-03 | 39.12 | 57 | 0.6863 | 9.661161e-01 | 50.0000 | 1 | -0.484000 | 0.516000 |  
GRB050509A   |    118707    | -2.084860e+00 | -2.357310e+00 | -1.834440e+00 | 5.650230e-03 | 4.583270e-03 | 6.686680e-03 | 47.99 | 57 | 0.8419 | 7.966221e-01 | 50.0000 | 1 | 0.704000 | 1.704000 |  
GRB050507    |    118248    | -1.471950e+00 | -2.134630e+00 | -8.302980e-01 | 3.044090e-03 | 1.937930e-03 | 4.107310e-03 | 70.29 | 57 | 1.233 | 1.110391e-01 | 50.0000 | 1 | 2.176000 | 3.176000 |  
GRB050505    |    117504    | -1.082620e+00 | -1.323180e+00 | -8.258410e-01 | 1.586480e-02 | 1.333560e-02 | 1.835830e-02 | 62.81 | 57 | 1.102 | 2.781050e-01 | 50.0000 | 1 | 1.020000 | 2.020000 |  
GRB050502B   |    116116    | -1.354070e+00 | -1.486580e+00 | -1.222160e+00 | 1.194720e-02 | 1.093270e-02 | 1.295890e-02 | 70.33 | 57 | 1.234 | 1.104991e-01 | 50.0000 | 1 | 0.216000 | 1.216000 |  
GRB050422    |    115214    | -1.897690e+00 | -2.848100e+00 | -1.140050e+00 | 1.872960e-03 | 0.000000e+00 | 2.790310e-03 | 50.92 | 57 | 0.8933 | 7.012840e-01 | 50.0000 | 1 | 60.204000 | 61.204000 |  
GRB050421    |    115135    | -1.627310e+00 | -2.124470e+00 | -1.168890e+00 | 3.327780e-03 | 2.340960e-03 | 4.267930e-03 | 52.85 | 57 | 0.9271 | 6.315865e-01 | 50.0000 | 1 | 0.404000 | 1.404000 |  
GRB050418    |    114893    | -1.106190e+00 | -1.224330e+00 | -9.862940e-01 | 3.200350e-02 | 2.967900e-02 | 3.432460e-02 | 59.39 | 57 | 1.042 | 3.885153e-01 | 50.0000 | 1 | 0.724000 | 1.724000 |  
GRB050416B   |    114797    | -9.958580e-01 | -1.151270e+00 | -8.356720e-01 | 5.276520e-02 | 4.760890e-02 | 5.788110e-02 | 51.96 | 57 | 0.9117 | 6.639769e-01 | 50.0000 | 1 | 0.136000 | 1.136000 |  
GRB050416A   |    114753    | -2.836340e+00 | -3.036540e+00 | -2.649330e+00 | 1.983560e-02 | 1.669540e-02 | 2.300780e-02 | 60.28 | 57 | 1.057 | 3.581407e-01 | 50.0000 | 1 | 0.032000 | 1.032000 |  
GRB050412    |    114485    | -5.761250e-01 | -9.389460e-01 | -1.663510e-01 | 4.172800e-03 | 3.202120e-03 | 5.091110e-03 | 69.03 | 57 | 1.211 | 1.319718e-01 | 50.0000 | 1 | 1.144000 | 2.144000 |  
GRB050410    |    114299    | -1.762590e+00 | -2.150760e+00 | -1.412600e+00 | 1.156330e-02 | 8.621290e-03 | 1.443950e-02 | 70.55 | 57 | 1.238 | 1.071270e-01 | 50.0000 | 1 | -3.524000 | -2.524000 |  
GRB050406    |    113872    | -2.457520e+00 | -3.108030e+00 | -1.936330e+00 | 1.785450e-03 | 9.512950e-04 | 2.658220e-03 | 53.01 | 57 | 0.9301 | 6.253061e-01 | 50.0000 | 1 | 1.196000 | 2.196000 |  
GRB050401    |    113120    | -1.143110e+00 | -1.271990e+00 | -1.012600e+00 | 1.072620e-01 | 9.814390e-02 | 1.163570e-01 | 71.50 | 57 | 1.254 | 9.364115e-02 | 50.0000 | 1 | 24.272000 | 25.272000 |  
GRB050326    |    112453    | -9.639910e-01 | -1.017420e+00 | -9.102100e-01 | 1.068890e-01 | 1.036790e-01 | 1.100920e-01 | 54.88 | 57 | 0.9629 | 5.549133e-01 | 50.0000 | 1 | -0.080000 | 0.920000 |  
GRB050319    |    111622    | -2.013770e+00 | -2.264480e+00 | -1.780520e+00 | 9.638750e-03 | 7.986620e-03 | 1.125120e-02 | 43.19 | 57 | 0.7577 | 9.117897e-01 | 50.0000 | 1 | 0.648000 | 1.648000 |  
GRB050318    |    111529    | -1.642350e+00 | -1.741600e+00 | -1.544480e+00 | 2.481390e-02 | 2.327710e-02 | 2.634170e-02 | 72.04 | 57 | 1.264 | 8.656552e-02 | 50.0000 | 1 | 28.580000 | 29.580000 |  
GRB050315    |    111063    | -2.078890e+00 | -2.274290e+00 | -1.892890e+00 | 1.210740e-02 | 1.052080e-02 | 1.366290e-02 | 52.41 | 57 | 0.9195 | 6.476844e-01 | 50.0000 | 1 | 24.604000 | 25.604000 |  
GRB050306    |    107547    | -1.194310e+00 | -1.400410e+00 | -9.828230e-01 | 2.996220e-02 | 2.620790e-02 | 3.369850e-02 | 52.09 | 57 | 0.9139 | 6.592724e-01 | 50.0000 | 1 | 107.852000 | 108.852000 |  
